Employee ID	Employee Name	Manager Name	Business Unit Name	Location Name	Country	Age	Attrition	Attrition Reason	IsVoluntary	Join Date	AttritionDate	BusinessTravel	DailyRate	Department	DistanceFromHome	Education	EducationField	EmployeeCount	EmployeeNumber	EnvironmentSatisfaction	Gender	HourlyRate	JobInvolvement	JobLevel	JobRole	JobSatisfaction	MaritalStatus	MonthlyIncome	MonthlyRate	NumCompaniesWorked	Over18	OverTime	PercentSalaryHike	PerformanceRating	RelationshipSatisfaction	StandardHours	StockOptionLevel	TotalWorkingYears	TrainingTimesLastYear	WorkLifeBalance	YearsAtCompany	YearsInCurrentRole	YearsSinceLastPromotion	YearsWithCurrManager
939	Emanuel Ponce	Gonzalez, Gabriela	Mexico Business Unit	Ciudad de México	Mexico	59	No			5/7/2020		Travel_Rarely	1089	Sales	1	2	Technical Degree	1	1048	2	Male	66	3	3	Manager	4	Married	11904	11038	3	Y	Yes	14	3	3	80	1	14	1	1	6	4	0	4
708	Bob Howard	TLManager, Jordin	US1 Business Unit	Atlanta	United States	45	No			5/7/2016		Travel_Rarely	549	Research & Development	8	4	Other	1	452	4	Male	75	3	2	Research Scientist	4	Married	3697	9278	9	Y	No	14	3	1	80	2	12	3	3	10	9	9	8
64	Employee 102					35	No			5/7/2019		Travel_Rarely	824	Research & Development	5	2	Life Sciences	1	1555	4	Female	67	2	2	Research Scientist	2	Married	5878	15624	3	Y	No	12	3	1	80	1	12	2	3	7	1	2	5
52	Employee 255					33	No			5/7/2021		Travel_Rarely	1313	Sales	11	4	Marketing	1	1757	4	Female	80	3	2	Sales Executive	4	Single	4507	8191	3	Y	No	12	3	3	80	0	8	1	4	5	1	0	4
748	Barnard Dechelette	Theaker, Phedra	US1 Business Unit	Bistro PA	United States	37	No			5/7/2009		Travel_Rarely	1372	Research & Development	1	3	Life Sciences	1	391	4	Female	42	3	1	Research Scientist	4	Single	2115	15881	1	Y	No	12	3	2	80	0	17	3	3	17	12	5	7
1437	Frank Baker	Boyle, Casey	Fin Svcs US Business Unit	Chicago	United States	49	No			5/7/2025		Travel_Rarely	1098	Research & Development	4	2	Medical	1	1256	1	Male	85	2	5	Manager	3	Married	18711	12124	2	Y	No	13	3	3	80	1	23	2	4	1	0	0	0
433	Employee 421					42	No			5/7/2021		Travel_Rarely	642	Research & Development	1	3	Life Sciences	1	1999	4	Male	76	3	1	Research Scientist	4	Married	2782	21412	3	Y	No	22	4	1	80	1	12	3	3	5	3	1	0
268	FAS29 Student	Ryan, Christine	US1 Business Unit	~No Value~	~No Value~	40	No			5/7/2008		Travel_Frequently	593	Research & Development	9	4	Medical	1	1166	2	Female	88	3	3	Research Director	3	Single	13499	13782	9	Y	No	17	3	3	80	0	20	3	2	18	7	2	13
1246	Employee 407					31	No			5/7/2021		Travel_Rarely	157	Research & Development	10	3	Medical	1	1980	3	Female	77	3	2	Manufacturing Director	1	Single	4440	25198	6	Y	Yes	19	3	4	80	0	9	3	3	5	2	1	4
1057	Bailee Abernathy	Santiago, Maria	Federal US Business Unit	Richmond, VA	United States	35	No			5/7/2019		Travel_Rarely	1315	Research & Development	22	3	Life Sciences	1	381	2	Female	71	4	3	Manager	2	Divorced	11996	19100	7	Y	No	18	3	2	80	1	10	6	2	7	7	6	2
805	Glenn Bolt	 	UK Business Unit	London	United Kingdom	18	No			5/7/2026		Non-Travel	1124	Research & Development	1	3	Life Sciences	1	1368	4	Female	97	3	1	Laboratory Technician	4	Single	1611	19305	1	Y	No	15	3	3	80	0	0	5	4	0	0	0	0
496	Employee 460					35	No			5/7/2022		Travel_Rarely	1378	Research & Development	13	2	Other	1	2053	4	Male	46	2	2	Laboratory Technician	2	Married	4025	23679	4	Y	Yes	13	3	1	80	1	10	2	3	4	3	0	3
808	Employee 36					45	No			5/7/2023		Travel_Rarely	1398	Human Resources	8	2	Medical	1	1461	4	Female	96	4	1	Human Resources	2	Single	2109	24609	9	Y	No	18	3	4	80	0	8	3	3	3	2	0	2
710	Employee 123					36	No			5/7/2016		Travel_Rarely	1370	Research & Development	3	1	Medical	1	1586	2	Male	87	3	1	Laboratory Technician	1	Single	4723	16213	1	Y	Yes	18	3	4	80	0	10	3	3	10	9	1	5
885	Angela Rouge	Blue, Jon	Fin Svcs UK Business Unit	Manchester	~No Value~	40	No			5/7/2006		Travel_Rarely	989	Research & Development	4	1	Medical	1	253	4	Female	46	3	5	Manager	3	Married	19033	6499	1	Y	No	14	3	2	80	1	21	2	3	20	8	9	9
1087	Denise Stewart	Carr, Leslie	US1 Business Unit	Chicago	United States	34	No			5/7/2025		Travel_Rarely	546	Research & Development	10	3	Life Sciences	1	934	2	Male	83	3	1	Laboratory Technician	2	Divorced	2008	6896	1	Y	No	14	3	2	80	2	1	3	3	1	0	1	0
1037	Ann-marie Avent	Dayes, Norri	US1 Business Unit	Bistro PA	United States	35	No			5/7/2020		Travel_Frequently	138	Research & Development	2	3	Medical	1	269	2	Female	37	3	2	Laboratory Technician	2	Single	4425	15986	5	Y	No	11	3	4	80	0	10	5	3	6	2	1	2
690	Casey Ian	Irving, Anita	US INS Business Unit	Chicago	United States	26	No			5/7/2021		Travel_Rarely	703	Sales	28	2	Marketing	1	641	1	Male	66	3	2	Sales Executive	2	Married	6272	7428	1	Y	No	20	4	4	80	2	6	5	4	5	3	1	4
217	Dennis Huber	Rohrbach, Anja	Germany Business Unit	Global Ops	Germany	31	No			5/7/2019		Travel_Rarely	154	Sales	7	4	Life Sciences	1	941	2	Male	41	2	1	Sales Representative	3	Married	2329	11737	3	Y	No	15	3	2	80	0	13	2	4	7	7	5	2
129	Gaby Harrison	Clarke, Joanne	UK Business Unit	London	United Kingdom	28	No			5/7/2022		Travel_Frequently	791	Research & Development	1	4	Medical	1	1286	4	Male	44	3	1	Laboratory Technician	3	Single	2154	6842	0	Y	Yes	11	3	3	80	0	5	2	2	4	2	0	2
966	Employee 12					55	No			5/7/2021		Travel_Rarely	1174	Sales	3	4	Marketing	1	1425	1	Female	99	3	2	Sales Executive	2	Single	9278	20763	3	Y	Yes	16	3	4	80	0	15	3	3	5	4	0	1
197	Andy Belmont	 	Canada Business Unit	Halifax	Canada	46	No			5/7/2002		Travel_Rarely	526	Sales	1	2	Marketing	1	244	2	Female	92	3	3	Sales Executive	1	Divorced	10453	2137	1	Y	No	25	4	3	80	3	24	2	3	24	13	15	7
672	Dana Altammimi	Alwafi, Bassem	SA PS Business Unit	 	Saudi Arabia	32	No			5/7/2012		Travel_Rarely	859	Research & Development	4	3	Life Sciences	1	830	3	Female	98	2	2	Manufacturing Director	3	Married	6162	19124	1	Y	No	12	3	3	80	1	14	3	3	14	13	6	8
1114	Anita Kurz	Weimer, Karin	Germany Business Unit	Berlin	Germany	45	No			5/7/2006		Non-Travel	1195	Research & Development	2	2	Medical	1	264	1	Male	65	2	4	Manager	4	Married	16792	20462	9	Y	No	23	4	4	80	1	22	1	3	20	8	11	8
476	Employee 392					28	No			5/7/2025		Travel_Rarely	1404	Sales	1	3	Life Sciences	1	1961	1	Male	59	2	1	Sales Representative	1	Single	2858	11473	4	Y	No	14	3	1	80	0	20	3	2	1	0	0	0
843	Franck Simon	Cologna, Doogan	US1 Business Unit	Chicago	United States	31	No			5/7/2020		Travel_Rarely	1332	Research & Development	11	2	Medical	1	1251	3	Male	80	3	2	Healthcare Representative	1	Married	6833	17089	1	Y	Yes	12	3	4	80	0	6	2	2	6	5	0	1
903	Amar Jones	Martin, Chuck	University US Business Unit	Main Campus	United States	36	No			5/7/2023		Travel_Rarely	216	Research & Development	6	2	Medical	1	178	2	Male	84	3	2	Manufacturing Director	2	Divorced	4941	2819	6	Y	No	20	4	4	80	2	7	0	3	3	2	0	1
1227	CRM Student11	 	US1 Business Unit	~No Value~	~No Value~	30	No			5/7/2025		Travel_Rarely	202	Sales	2	1	Technical Degree	1	508	3	Male	72	3	1	Sales Representative	2	Married	2476	17434	1	Y	No	18	3	1	80	1	1	3	3	1	0	0	0
711	Employee 66					30	No			5/7/2023		Travel_Rarely	1229	Research & Development	4	4	Life Sciences	1	1501	4	Male	30	3	2	Healthcare Representative	3	Married	4035	16143	0	Y	Yes	16	3	2	80	0	4	2	3	3	2	1	2
1136	Colton Daly	TLManager, Jordin	US1 Business Unit	Chicago	United States	32	No			5/7/2016		Travel_Frequently	430	Research & Development	24	4	Life Sciences	1	772	1	Male	80	3	2	Laboratory Technician	4	Married	5309	21146	1	Y	No	15	3	4	80	2	10	2	3	10	8	4	7
482	Employee 19					27	No			5/7/2016		Travel_Rarely	172	Research & Development	4	4	Life Sciences	1	1435	1	Male	37	2	2	Laboratory Technician	4	Single	5810	22604	1	Y	No	16	3	3	80	0	10	2	2	10	4	1	8
60	Employee 77					32	No			5/7/2012		Travel_Frequently	1050	Research & Development	11	4	Medical	1	1520	2	Female	87	3	4	Manager	4	Divorced	16032	24456	3	Y	No	20	4	1	80	1	26	2	3	14	9	1	12
1181	Employee 329					46	No			5/7/2017		Travel_Rarely	728	Sales	23	1	Medical	1	1864	2	Female	36	2	2	Sales Representative	3	Married	3540	7018	1	Y	No	21	4	4	80	1	9	5	3	9	8	5	8
31	Cory Contract Approver	Chen, Mia	Supremo US Business Unit	 	United States	54	No			5/7/2021		Travel_Rarely	376	Research & Development	19	4	Medical	1	799	4	Female	95	3	2	Manufacturing Director	1	Divorced	5485	22670	9	Y	Yes	11	3	2	80	2	9	4	3	5	3	1	4
475	David Gayle	McCabe, Nathan	US1 Business Unit	Chicago	United States	35	Yes	Poor work-life balance	Yes	9/9/2010	9/9/2020	Travel_Frequently	130	Research & Development	25	4	Life Sciences	1	881	4	Female	96	3	1	Research Scientist	2	Divorced	2022	16612	1	Y	Yes	19	3	1	80	1	10	3	2	10	2	7	8
329	Alani Walker	Boggs, George	Supremo US Business Unit	 	United States	51	No			5/7/2022		Travel_Rarely	432	Research & Development	9	4	Life Sciences	1	116	4	Male	96	3	1	Laboratory Technician	4	Married	2075	18725	3	Y	No	23	4	2	80	2	10	4	3	4	2	0	3
617	Employee 256					49	Yes	Personal Reason	Yes	2/18/2022	2/18/2022	Travel_Rarely	211	Sales	16	3	Life Sciences	1	1758	1	Female	74	3	3	Sales Executive	1	Single	8564	10092	2	Y	Yes	20	4	3	80	0	11	2	2	0	0	0	0
220	Employee 276					31	No			5/7/2024		Travel_Rarely	942	Research & Development	3	3	Technical Degree	1	1786	1	Female	53	3	3	Manager	3	Married	13116	22984	2	Y	No	11	3	4	80	0	15	2	3	2	2	2	2
1202	Employee 217					35	No			5/7/2016		Travel_Rarely	1179	Sales	2	3	Medical	1	1706	4	Male	73	3	2	Sales Executive	4	Married	7847	6069	1	Y	Yes	17	3	1	80	1	10	3	3	10	9	8	8
1068	Christian Jacob	Meier, Dieter	Switzerland Business Unit	Bern	Switzerland	34	No			5/7/2018		Travel_Rarely	1442	Research & Development	9	3	Medical	1	717	4	Female	46	2	3	Healthcare Representative	2	Single	8621	17654	1	Y	No	14	3	2	80	0	9	3	4	8	7	7	7
498	CRM Student47	Instructor01, CRM	US1 Business Unit	~No Value~	~No Value~	40	No			5/7/2006		Travel_Rarely	1398	Sales	2	4	Life Sciences	1	558	3	Female	79	3	5	Manager	3	Married	18041	13022	0	Y	No	14	3	4	80	0	21	2	3	20	15	1	12
1324	Arnav Nair	Borg, Logan	US1 Business Unit	Redwood City	United States	34	No			5/7/2015		Travel_Rarely	470	Research & Development	2	4	Life Sciences	1	339	4	Male	84	2	2	Manufacturing Director	1	Married	5957	23687	6	Y	No	13	3	2	80	1	13	3	3	11	9	5	9
909	Elisabeth Jonsson	Gustavsson, Johan	Sweden Business Unit	Kista	Sweden	50	No			5/7/2025		Travel_Rarely	804	Research & Development	9	3	Life Sciences	1	1030	1	Male	64	3	1	Laboratory Technician	4	Married	2380	20165	4	Y	No	18	3	2	80	0	8	5	3	1	0	0	0
949	Employee 174					29	No			5/7/2023		Travel_Rarely	711	Research & Development	5	4	Life Sciences	1	1651	2	Female	42	3	3	Healthcare Representative	1	Married	8008	22792	4	Y	No	12	3	3	80	2	9	6	3	3	2	0	2
278	Bailey Landon	Plouffe, Marc	Canada Business Unit	Toronto	Canada	50	No			5/7/2016		Travel_Rarely	797	Research & Development	4	1	Life Sciences	1	385	1	Male	96	3	5	Research Director	2	Divorced	19144	15815	3	Y	No	14	3	1	80	2	28	4	2	10	4	1	6
583	Employee 465					31	No			5/7/2022		Travel_Rarely	1167	Sales	5	3	Other	1	2060	4	Female	30	2	1	Sales Representative	3	Single	2966	21378	0	Y	No	18	3	4	80	0	5	2	3	4	2	0	0
1081	Blake Tanner	 	Professional Services US BU	 	United States	27	No			5/7/2021		Non-Travel	210	Sales	1	1	Marketing	1	449	3	Male	73	3	2	Sales Executive	2	Married	6349	22107	0	Y	Yes	13	3	4	80	1	6	0	3	5	4	1	4
1073	Caleb Williams	James, Barry	Federal US Business Unit	Richmond, VA	United States	60	No			5/7/2008		Travel_Frequently	1499	Sales	28	3	Marketing	1	573	3	Female	80	2	3	Sales Executive	1	Married	10266	2845	4	Y	No	19	3	4	80	0	22	5	4	18	13	13	11
71	Daj Taylor	Plouffe, Marc	Canada Business Unit	Vancouver	Canada	33	No			5/7/2013		Travel_Rarely	213	Research & Development	7	3	Medical	1	817	3	Male	49	3	3	Research Director	3	Married	11691	25995	0	Y	No	11	3	4	80	0	14	3	4	13	9	3	7
320	Employee 28					32	No			5/7/2021		Travel_Rarely	401	Research & Development	1	3	Life Sciences	1	1447	4	Female	86	2	1	Laboratory Technician	2	Married	3294	3708	5	Y	No	17	3	1	80	1	7	2	2	5	4	0	2
1186	Anthony Lee	Abdullah, Mohd	Malaysia Business Unit	George Town	Malaysia	30	Yes	Personal Reason	No	6/25/2016	6/25/2021	Travel_Rarely	1005	Research & Development	3	3	Technical Degree	1	297	4	Female	88	3	1	Research Scientist	1	Single	2657	8556	5	Y	Yes	11	3	3	80	0	8	5	3	5	2	0	4
1072	Abdulelah Alahmadi	Alaqlaa, Fatimah	SA PS Business Unit	 	Saudi Arabia	29	No			5/7/2017		Travel_Rarely	153	Research & Development	15	2	Life Sciences	1	15	4	Female	49	2	2	Laboratory Technician	3	Single	4193	12682	0	Y	Yes	12	3	4	80	0	10	3	3	9	5	0	8
72	Diane Synder	Yoshida, Asuka 	Healthcare US Business Unit	Redwood Shores Hospital	United States	20	Yes	Poor work-life balance	Yes	3/7/2022	3/7/2023	Travel_Rarely	129	Research & Development	4	3	Technical Degree	1	960	1	Male	84	3	1	Laboratory Technician	1	Single	2973	13008	1	Y	No	19	3	2	80	0	1	2	3	1	0	0	0
163	CRM Student50	Instructor01, CRM	US1 Business Unit	~No Value~	~No Value~	29	No			5/7/2016		Travel_Rarely	986	Research & Development	3	4	Medical	1	564	2	Male	93	2	3	Research Director	3	Married	11935	21526	1	Y	No	18	3	3	80	0	10	2	3	10	2	0	7
833	Employee 137					46	Yes	Personal Reason	No	6/26/2021	6/26/2022	Travel_Rarely	329	Research & Development	24	3	Medical	1	1604	3	Male	51	3	1	Laboratory Technician	2	Married	2408	7324	1	Y	Yes	17	3	3	80	3	1	3	3	1	1	0	0
854	Barry James	Brooks, Eugene	University US Business Unit	Main Campus	United States	44	Yes	Poor work-life balance	No	5/16/2021	5/16/2022	Travel_Frequently	920	Research & Development	24	3	Life Sciences	1	392	4	Male	43	3	1	Laboratory Technician	3	Divorced	3161	19920	3	Y	Yes	22	4	4	80	1	19	0	1	1	0	0	0
1050	Alexia Leroux	Cardellini, Adamo	Canada Business Unit	Halifax	Canada	50	No			5/7/2018		Travel_Frequently	1115	Research & Development	1	3	Life Sciences	1	141	1	Female	73	3	5	Research Director	2	Married	18172	9755	3	Y	Yes	19	3	1	80	0	28	1	2	8	3	0	7
507	Employee 56					49	No			5/7/2012		Travel_Frequently	829	Research & Development	15	3	Medical	1	1485	2	Male	71	3	4	Research Director	1	Divorced	17007	11929	7	Y	No	14	3	4	80	2	16	3	2	14	8	6	9
1367	Daj Taylor	Plouffe, Marc	Canada Business Unit	Vancouver	Canada	33	Yes	Personal Reason	No	6/12/2017	6/12/2020	Travel_Rarely	118	Sales	16	3	Marketing	1	819	1	Female	69	3	2	Sales Executive	1	Single	5324	26507	5	Y	No	15	3	3	80	0	6	3	3	3	2	0	2
594	Calvin Hill	 	Duplicate- Do not use	Reston, VA	United States	35	No			5/7/2021		Travel_Rarely	144	Research & Development	22	3	Life Sciences	1	577	4	Male	46	1	1	Laboratory Technician	3	Single	4230	19225	0	Y	No	15	3	3	80	0	6	2	3	5	4	4	3
514	Employee 417					33	No			5/7/2011		Travel_Rarely	1321	Sales	1	4	Life Sciences	1	1995	4	Male	86	3	2	Sales Executive	2	Married	4440	7636	0	Y	No	15	3	1	80	2	16	3	3	15	13	5	8
919	Dana Alghamdi	Alhamad, Ahmad	SA PS Business Unit	 	Saudi Arabia	36	No			5/7/2021		Travel_Rarely	1041	Human Resources	13	3	Human Resources	1	829	3	Male	36	3	1	Human Resources	2	Married	2143	25527	4	Y	No	13	3	2	80	1	8	2	3	5	2	0	4
392	Adam Gonzales	O'Leary, Quinn	Healthcare US Business Unit	Redwood Shores Hospital	United States	33	No			5/7/2025		Travel_Rarely	924	Research & Development	2	3	Medical	1	39	3	Male	78	3	1	Laboratory Technician	4	Single	2496	6670	4	Y	No	11	3	4	80	0	7	3	3	1	1	0	0
855	Ahmad Alhamad	Almajid, Khalid	SA PS Business Unit	 	Saudi Arabia	35	No			5/7/2024		Travel_Rarely	1142	Research & Development	23	4	Medical	1	75	3	Female	30	3	1	Laboratory Technician	1	Married	4014	16002	3	Y	Yes	15	3	3	80	1	4	3	3	2	2	2	2
47	Edward Shaz	 	US1 Business Unit	~No Value~	~No Value~	54	No			5/7/2016		Travel_Rarely	1441	Research & Development	17	3	Technical Degree	1	1013	3	Female	56	3	3	Manufacturing Director	3	Married	10739	13943	8	Y	No	11	3	3	80	1	22	2	3	10	7	0	8
168	Carolina Garate	Rodriguez, Carmen	Spain Business Unit	Barcelona	Spain	41	No			5/7/2008		Travel_Rarely	1276	Sales	2	5	Life Sciences	1	625	2	Female	91	3	4	Manager	1	Married	16595	5626	7	Y	No	16	3	2	80	1	22	2	3	18	16	11	8
347	Employee 402					38	No			5/7/2016		Travel_Rarely	189	Human Resources	26	4	Human Resources	1	1973	3	Male	71	4	5	Manager	2	Married	19636	25811	4	Y	Yes	18	3	1	80	1	35	0	3	10	9	1	4
196	Gracie Grant Administrator	Trent, Drew	Progress US Business Unit	Reston	United States	31	Yes	Poor work-life balance	No	8/20/2013	8/20/2023	Travel_Rarely	330	Research & Development	22	4	Medical	1	1389	4	Male	98	3	2	Manufacturing Director	3	Married	6179	21057	1	Y	Yes	15	3	4	80	2	10	3	2	10	2	6	7
1463	Agustin Bradborne	Rihosek, Klarika	US1 Business Unit	Bistro OH	United States	26	No			5/7/2024		Travel_Rarely	1443	Sales	23	3	Marketing	1	72	3	Female	47	2	2	Sales Executive	4	Married	4157	21436	7	Y	Yes	19	3	3	80	1	5	2	2	2	2	0	0
621	Ben Jacob	 	South Africa Business Unit	~No Value~	~No Value~	41	No			5/7/2004		Travel_Rarely	334	Sales	2	4	Life Sciences	1	410	4	Male	88	3	4	Manager	2	Single	16015	15896	1	Y	No	19	3	2	80	0	22	2	3	22	10	0	4
1378	Don Hill	Miller, Paul	Supremo US Business Unit	 	United States	58	Yes	Personal Reason	Yes	4/3/2022	4/3/2023	Travel_Rarely	289	Research & Development	2	3	Technical Degree	1	977	4	Male	51	3	1	Research Scientist	3	Single	2479	26227	4	Y	No	24	4	1	80	0	7	4	3	1	0	0	0
578	Antonio Roperti	De Angelis, Antonio	Italy Business Unit	Global Ops	Italy	35	No			5/7/2016		Travel_Frequently	944	Sales	1	3	Marketing	1	314	3	Female	92	3	3	Sales Executive	3	Single	8789	9096	1	Y	No	14	3	1	80	0	10	3	4	10	7	0	8
431	Aya Claes	Torres, Jorge	US1 Business Unit	Redwood City	United States	47	Yes	Personal Reason	No	12/10/2010	12/10/2020	Non-Travel	666	Research & Development	29	4	Life Sciences	1	376	1	Male	88	3	3	Manager	2	Married	11849	10268	1	Y	Yes	12	3	4	80	1	10	2	2	10	7	9	9
519	Christien van Galen	Groeneveld, Afke	Netherlands Business Unit	Enschede	Netherlands	39	No			5/7/2006		Travel_Rarely	408	Research & Development	2	4	Technical Degree	1	721	4	Female	80	2	2	Healthcare Representative	3	Single	4553	20978	1	Y	No	11	3	1	80	0	20	4	3	20	7	11	10
276	CRM Student35	Instructor01, CRM	US1 Business Unit	~No Value~	~No Value~	25	Yes	Personal Reason	Yes	6/4/2021	6/4/2023	Travel_Rarely	688	Research & Development	3	3	Medical	1	538	1	Male	91	3	1	Laboratory Technician	1	Married	4031	9396	5	Y	No	13	3	3	80	1	6	5	3	2	2	0	2
678	Calvin Hill	Baker, Neil	Federal US Business Unit	Reston, VA	United States	46	No			5/7/2023		Travel_Rarely	1009	Research & Development	2	3	Life Sciences	1	575	1	Male	51	3	4	Research Director	3	Married	17861	2288	6	Y	No	13	3	3	80	0	26	2	1	3	2	0	1
1109	Employee 468					39	No			5/7/2020		Travel_Rarely	155	Research & Development	4	3	Life Sciences	1	2064	2	Male	87	4	2	Manufacturing Director	2	Married	6142	5174	1	Y	Yes	20	4	2	80	1	6	0	3	6	2	0	3
876	Alicia Sans	Garcia, Roberto	Spain Business Unit	Bilboa - Derio	~No Value~	36	No			5/7/2025		Travel_Rarely	922	Research & Development	3	2	Life Sciences	1	155	1	Female	39	3	1	Laboratory Technician	4	Divorced	2835	2561	5	Y	No	22	4	1	80	1	7	2	3	1	0	0	0
298	Fernanda Bonamico	Castillo, Pilar	Argentina Business Unit	Los Molles	Argentina	35	No			5/7/2019		Travel_Rarely	1361	Sales	17	4	Life Sciences	1	1218	3	Male	94	3	2	Sales Executive	1	Married	8966	21026	3	Y	Yes	15	3	4	80	3	15	2	3	7	7	1	7
1303	Employee 204					38	No			5/7/2022		Travel_Rarely	1395	Research & Development	24	4	Medical	1	1689	2	Male	48	4	3	Healthcare Representative	4	Married	7005	3458	3	Y	No	15	3	3	80	0	11	2	3	4	3	1	2
1058	Batuhan Canel	Demir, Can	Turkey Business Unit	Ankara Ofis	Türkiye	37	No			5/7/2022		Travel_Frequently	889	Research & Development	9	3	Medical	1	403	2	Male	53	3	1	Research Scientist	4	Married	2326	11411	1	Y	Yes	12	3	3	80	3	4	3	2	4	2	1	2
1230	Elena Baro	Bernard, Sue	US1 Business Unit	Redwood City	United States	39	No			5/7/2005		Travel_Rarely	466	Research & Development	1	1	Life Sciences	1	1026	4	Female	65	2	4	Manufacturing Director	4	Married	12742	7060	1	Y	No	16	3	3	80	1	21	3	3	21	6	11	8
460	Casey Tulane	Fredricks, Camille	Healthcare US Business Unit	Redwood Shores Hospital	United States	50	No			5/7/1994		Travel_Frequently	1246	Human Resources	3	3	Medical	1	644	1	Male	99	3	5	Manager	2	Married	18200	7999	1	Y	No	11	3	3	80	1	32	2	3	32	5	10	7
1436	Dominik Ranklin	Bramford, Barth	US1 Business Unit	Bistro OH	United States	52	No			5/7/2017		Travel_Rarely	1053	Research & Development	1	2	Life Sciences	1	976	4	Male	70	3	4	Manager	4	Married	17099	13829	2	Y	No	15	3	2	80	1	26	2	2	9	8	7	8
139	Fiona Freeman	Collins, Geoff	UK Business Unit	London	United Kingdom	46	No			5/7/2020		Travel_Rarely	150	Research & Development	2	4	Technical Degree	1	1228	4	Male	60	3	2	Manufacturing Director	4	Divorced	7379	17433	2	Y	No	11	3	3	80	1	12	3	2	6	3	1	4
802	Anne Start	Sneider, Matthijs	Netherlands Business Unit	Amsterdam	Netherlands	22	No			5/7/2022		Travel_Rarely	1136	Research & Development	5	3	Life Sciences	1	284	4	Male	60	4	1	Research Scientist	2	Divorced	2328	12392	1	Y	Yes	16	3	1	80	1	4	2	2	4	2	2	2
164	Annika Nilsson	 	Sweden Business Unit	Kista	Sweden	40	No			5/7/2023		Non-Travel	1151	Research & Development	9	5	Life Sciences	1	287	4	Male	63	2	2	Healthcare Representative	4	Married	4876	14242	9	Y	No	14	3	4	80	1	5	5	1	3	2	0	2
1380	Brook Kaiser	Martin, Kyle	Supremo Energy US BU	Redwood City	United States	36	No			5/7/2013		Travel_Frequently	541	Sales	3	4	Medical	1	481	1	Male	48	2	3	Sales Executive	4	Married	9699	7246	4	Y	No	11	3	1	80	1	16	2	3	13	9	1	12
288	Employee 85					40	No			5/7/2016		Travel_Rarely	971	Sales	1	3	Technical Degree	1	1535	4	Male	64	2	3	Sales Executive	3	Married	7083	12288	1	Y	Yes	14	3	4	80	0	10	3	3	10	9	8	6
630	Employee 373					56	No			5/7/2016		Travel_Rarely	867	Research & Development	9	2	Medical	1	1936	1	Male	87	3	2	Manufacturing Director	1	Married	5151	12315	1	Y	No	25	4	4	80	1	10	3	3	10	0	7	9
458	Amy Torres	Murphy, Todd	Supremo US Business Unit	 	United States	41	No			5/7/2021		Travel_Rarely	933	Research & Development	9	4	Life Sciences	1	200	3	Male	94	3	1	Laboratory Technician	1	Married	2238	6961	2	Y	No	21	4	4	80	1	7	2	3	5	0	1	4
669	Afnan Al Salem	AL Mohammed , Abdullah 	Saudi Arabia Business Unit	Global Ops	Saudi Arabia	35	No			5/7/2025		Travel_Rarely	1229	Research & Development	8	1	Life Sciences	1	63	4	Male	36	4	1	Laboratory Technician	4	Married	2269	4892	1	Y	No	19	3	4	80	0	1	2	3	1	0	0	1
285	Diego Jimenez	Levitt, Matt	University US Business Unit	Main Campus	United States	40	No			5/7/2025		Travel_Frequently	1469	Research & Development	9	4	Medical	1	964	4	Male	35	3	1	Research Scientist	2	Divorced	3617	25063	8	Y	Yes	14	3	4	80	1	3	2	3	1	1	0	0
117	Dasie Gwyer	Eidler, Gordan	US1 Business Unit	Bistro PA	United States	52	No			5/7/2017		Travel_Frequently	890	Research & Development	25	4	Medical	1	867	3	Female	81	2	4	Manufacturing Director	4	Married	13826	19028	3	Y	No	22	4	3	80	0	31	3	3	9	8	0	0
727	Adam Karwowski	Janowski, Pawel	Poland Business Unit	Poznan	Poland	44	No			5/7/2022		Travel_Rarely	1459	Research & Development	10	4	Other	1	40	4	Male	41	3	2	Healthcare Representative	4	Married	6465	19121	2	Y	Yes	13	3	4	80	0	9	5	4	4	2	1	3
12	Evy Gerriets	Muggleston, Adeline	US1 Business Unit	Bistro OH	United States	38	No			5/7/2018		Travel_Rarely	770	Sales	10	4	Marketing	1	1119	3	Male	73	2	3	Sales Executive	3	Divorced	8740	5569	0	Y	Yes	14	3	2	80	2	9	2	3	8	7	2	7
545	Employee 218					43	No			5/7/2021		Travel_Rarely	581	Research & Development	9	3	Medical	1	1707	3	Male	62	4	1	Research Scientist	3	Married	4401	17616	1	Y	No	16	3	4	80	1	5	1	3	5	3	0	4
